id,path,result,rlimit,time
0,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1001700549504608195.smt2,sat,2781328,1.8648097515106201
1,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1002369120799378097.smt2,sat,550,0.04275798797607422
2,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1002987040614633432.smt2,sat,5127,0.06226086616516113
3,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1003079011540423379.smt2,sat,2984,0.06288361549377441
4,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1006593265001882878.smt2,sat,273,0.057708024978637695
5,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1007445772889800596.smt2,sat,1033859,0.6535923480987549
6,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1008289700543544835.smt2,sat,1047,0.05609846115112305
7,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1009548771014223017.smt2,sat,7764,0.06371021270751953
8,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1010832203505577909.smt2,sat,1632699,1.9929020404815674
9,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1011702640639437570.smt2,sat,809,0.053862810134887695
10,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT101417910736011502.smt2,unsat,600484,0.5510339736938477
11,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1017370803858160340.smt2,sat,1419,0.05717015266418457
12,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1017862898884660660.smt2,sat,2029,0.05194711685180664
13,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1021654105853853383.smt2,sat,1409,0.06160306930541992
14,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1022543817592849705.smt2,sat,574,0.059128522872924805
15,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1023437561463628372.smt2,sat,2468,0.06119394302368164
16,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1026916174897974995.smt2,sat,1353,0.04977154731750488
17,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1033597413588659161.smt2,sat,10746639,4.834910869598389
18,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1038244403212994346.smt2,sat,2393,0.05040907859802246
19,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1047107094794491268.smt2,unsat,8919163,4.248616695404053
20,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1052446639564253740.smt2,sat,410,0.050506591796875
21,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT106352422603502658.smt2,sat,273,0.04775667190551758
22,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT106628954746449373.smt2,unsat,3560,0.05050063133239746
23,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1067132971625049215.smt2,sat,63616465,9.876092433929443
24,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1067631316961394932.smt2,,41562,0.06902647018432617
25,/home/z52lu/fastsmtData/smt_data/qf_nia/AProVE/test/aproveSMT1071993156819731935.smt2,sat,3085,0.042742013931274414
